timestamp,actual_rrp,pred_rrp_xgb,TOTALDEMAND,net_demand_after_pv,pv_rooftop_mw,TOTALINTERMITTENTGENERATION,temperature,wind_speed,abs_error,ape_pct,price_spike_flag,negative_price_flag,date,hour,dayofweek,month,weekend_flag
2025-10-03 14:00:00,0.0,0.08317927,4618.490000000001,-4124.6535,8743.1435,109.21830666666666,16.0,26.0,0.08317927177995443,,0,0,2025-10-03,14,4,10,0
2025-10-03 15:00:00,0.0,0.29796937,5702.781666666667,-983.4158333333335,6686.197499999999,167.07995583333334,16.0,22.0,0.3130667586810887,,0,0,2025-10-03,15,4,10,0
2025-10-03 16:00:00,3.935410000000001,1.6067098,6950.585,2901.715,4048.8700000000003,235.8242508333333,15.0,15.0,4.701145747913521,88.91461535627037,0,0,2025-10-03,16,4,10,0
2025-10-03 17:00:00,103.707195,67.376564,7967.525000000001,6519.728999999999,1447.796,231.20492750000003,14.0,15.0,36.330627397842406,39.957365213051865,0,0,2025-10-03,17,4,10,0
2025-10-03 18:00:00,138.52114333333336,132.15477,8414.108333333334,8331.555333333334,82.55300000000001,226.18121250000002,14.0,17.0,12.79811054728191,9.354227123141452,0,0,2025-10-03,18,4,10,0
2025-10-03 19:00:00,150.63389833333335,140.7238,8259.172499999999,8259.172499999999,0.0,199.8024108333333,13.0,13.0,15.463015546264666,10.04698539912372,0,0,2025-10-03,19,4,10,0
2025-10-03 20:00:00,136.24222749999998,132.11255,8033.041666666667,8033.041666666667,0.0,156.42869333333334,14.0,13.0,25.147039364827478,19.853964455247816,0,0,2025-10-03,20,4,10,0
2025-10-03 21:00:00,120.90126249999999,114.76952,7722.443333333334,7722.443333333334,0.0,188.70720500000002,16.0,11.0,35.185389688110355,29.906194690393928,0,0,2025-10-03,21,4,10,0
2025-10-03 22:00:00,119.19919333333335,116.46879,7547.68,7547.68,0.0,194.59709999999998,18.0,9.0,20.251241703287764,18.370763566884737,0,0,2025-10-03,22,4,10,0
2025-10-03 23:00:00,115.10806333333336,113.13558,7313.550833333334,7313.550833333334,0.0,173.80838333333335,19.0,9.0,6.6332873118082825,5.65094468434128,0,0,2025-10-03,23,4,10,0
2025-10-04 00:00:00,99.2250125,99.537025,7105.284166666667,7105.284166666667,0.0,127.43243583333333,20.0,13.0,14.641830374755864,15.137592706617355,0,0,2025-10-04,0,5,10,1
